t,q,ask_fee,bid_fee,spread,skew,value
251,-18000,0.025,0.025,0.05,0.0,-39.33928571428571
251,-17900,0.025,0.025,0.05,0.0,-39.59571428571428
251,-17800,0.025,0.025,0.05,0.0,-39.85071428571429
251,-17700,0.025,0.025,0.05,0.0,-40.104285714285716
251,-17600,0.025,0.025,0.05,0.0,-40.35642857142856
251,-17500,0.025,0.025,0.05,0.0,-40.60714285714285
251,-17400,0.025,0.025,0.05,0.0,-40.85642857142856
251,-17300,0.025,0.025,0.05,0.0,-41.10428571428571
251,-17200,0.025,0.025,0.05,0.0,-41.35071428571429
251,-17100,0.025,0.025,0.05,0.0,-41.595714285714294
251,-17000,0.025,0.025,0.05,0.0,-41.83928571428571
251,-16900,0.025,0.025,0.05,0.0,-42.081428571428575
251,-16800,0.025,0.025,0.05,0.0,-42.322142857142865
251,-16700,0.025,0.025,0.05,0.0,-42.56142857142858
251,-16600,0.025,0.025,0.05,0.0,-42.7992857142857
251,-16500,0.025,0.025,0.05,0.0,-43.03571428571428
251,-16400,0.025,0.025,0.05,0.0,-43.27071428571429
251,-16300,0.025,0.025,0.05,0.0,-43.50428571428571
251,-16200,0.025,0.025,0.05,0.0,-43.736428571428576
251,-16100,0.025,0.025,0.05,0.0,-43.96714285714285
251,-16000,0.025,0.025,0.05,0.0,-44.19642857142857
251,-15900,0.025,0.025,0.05,0.0,-44.42428571428571
251,-15800,0.025,0.025,0.05,0.0,-44.65071428571429
251,-15700,0.025,0.025,0.05,0.0,-44.87571428571428
251,-15600,0.025,0.025,0.05,0.0,-45.099285714285706
251,-15500,0.025,0.025,0.05,0.0,-45.32142857142856
251,-15400,0.025,0.025,0.05,0.0,-45.54214285714285
251,-15300,0.025,0.025,0.05,0.0,-45.76142857142857
251,-15200,0.025,0.025,0.05,0.0,-45.97928571428571
251,-15100,0.025,0.025,0.05,0.0,-46.19571428571428
251,-15000,0.025,0.025,0.05,0.0,-46.41071428571429
251,-14900,0.025,0.025,0.05,0.0,-46.62428571428571
251,-14800,0.025,0.025,0.05,0.0,-46.83642857142857
251,-14700,0.025,0.025,0.05,0.0,-47.04714285714285
251,-14600,0.025,0.025,0.05,0.0,-47.256428571428565
251,-14500,0.025,0.025,0.05,0.0,-47.46428571428571
251,-14400,0.025,0.025,0.05,0.0,-47.67071428571429
251,-14300,0.025,0.025,0.05,0.0,-47.87571428571429
251,-14200,0.025,0.025,0.05,0.0,-48.07928571428572
251,-14100,0.025,0.025,0.05,0.0,-48.28142857142856
251,-14000,0.025,0.025,0.05,0.0,-48.48214285714285
251,-13900,0.025,0.025,0.05,0.0,-48.68142857142857
251,-13800,0.025,0.025,0.05,0.0,-48.879285714285714
251,-13700,0.025,0.025,0.05,0.0,-49.075714285714284
251,-13600,0.025,0.025,0.05,0.0,-49.270714285714284
251,-13500,0.025,0.025,0.05,0.0,-49.46428571428571
251,-13400,0.025,0.025,0.05,0.0,-49.65642857142857
251,-13300,0.025,0.025,0.05,0.0,-49.847142857142856
251,-13200,0.025,0.025,0.05,0.0,-50.036428571428566
251,-13100,0.025,0.025,0.05,0.0,-50.224285714285706
251,-13000,0.025,0.025,0.05,0.0,-50.410714285714285
251,-12900,0.025,0.025,0.05,0.0,-50.59571428571429
251,-12800,0.025,0.025,0.05,0.0,-50.77928571428572
251,-12700,0.025,0.025,0.05,0.0,-50.96142857142858
251,-12600,0.025,0.025,0.05,0.0,-51.14214285714286
251,-12500,0.025,0.025,0.05,0.0,-51.32142857142857
251,-12400,0.025,0.025,0.05,0.0,-51.49928571428571
251,-12300,0.025,0.025,0.05,0.0,-51.67571428571428
251,-12200,0.025,0.025,0.05,0.0,-51.85071428571429
251,-12100,0.025,0.025,0.05,0.0,-52.02428571428571
251,-12000,0.025,0.025,0.05,0.0,-52.19642857142857
251,-11900,0.025,0.025,0.05,0.0,-52.36714285714286
251,-11800,0.025,0.025,0.05,0.0,-52.53642857142857
251,-11700,0.025,0.025,0.05,0.0,-52.70428571428572
251,-11600,0.025,0.025,0.05,0.0,-52.87071428571428
251,-11500,0.025,0.025,0.05,0.0,-53.03571428571428
251,-11400,0.025,0.025,0.05,0.0,-53.19928571428571
251,-11300,0.025,0.025,0.05,0.0,-53.361428571428576
251,-11200,0.025,0.025,0.05,0.0,-53.52214285714285
251,-11100,0.025,0.025,0.05,0.0,-53.681428571428576
251,-11000,0.025,0.025,0.05,0.0,-53.83928571428571
251,-10900,0.025,0.025,0.05,0.0,-53.995714285714286
251,-10800,0.025,0.025,0.05,0.0,-54.150714285714294
251,-10700,0.025,0.025,0.05,0.0,-54.30428571428571
251,-10600,0.025,0.025,0.05,0.0,-54.45642857142856
251,-10500,0.025,0.025,0.05,0.0,-54.60714285714286
251,-10400,0.025,0.025,0.05,0.0,-54.75642857142857
251,-10300,0.025,0.025,0.05,0.0,-54.90428571428571
251,-10200,0.025,0.025,0.05,0.0,-55.050714285714285
251,-10100,0.025,0.025,0.05,0.0,-55.19571428571429
251,-10000,0.025,0.025,0.05,0.0,-55.33928571428571
251,-9900,0.025,0.025,0.05,0.0,-55.48142857142857
251,-9800,0.025,0.025,0.05,0.0,-55.622142857142855
251,-9700,0.025,0.025,0.05,0.0,-55.761428571428574
251,-9600,0.025,0.025,0.05,0.0,-55.89928571428571
251,-9500,0.025,0.025,0.05,0.0,-56.035714285714285
251,-9400,0.025,0.025,0.05,0.0,-56.17071428571428
251,-9300,0.025,0.025,0.05,0.0,-56.30428571428571
251,-9200,0.025,0.025,0.05,0.0,-56.43642857142857
251,-9100,0.025,0.025,0.05,0.0,-56.567142857142855
251,-9000,0.025,0.025,0.05,0.0,-56.69642857142857
251,-8900,0.025,0.025,0.05,0.0,-56.824285714285715
251,-8800,0.025,0.025,0.05,0.0,-56.950714285714284
251,-8700,0.025,0.025,0.05,0.0,-57.075714285714284
251,-8600,0.025,0.025,0.05,0.0,-57.199285714285715
251,-8500,0.025,0.025,0.05,0.0,-57.32142857142857
251,-8400,0.025,0.025,0.05,0.0,-57.442142857142855
251,-8300,0.025,0.025,0.05,0.0,-57.56142857142857
251,-8200,0.025,0.025,0.05,0.0,-57.67928571428571
251,-8100,0.025,0.025,0.05,0.0,-57.79571428571428
251,-8000,0.025,0.025,0.05,0.0,-57.910714285714285
251,-7900,0.025,0.025,0.05,0.0,-58.02428571428572
251,-7800,0.025,0.025,0.05,0.0,-58.136428571428574
251,-7700,0.025,0.025,0.05,0.0,-58.247142857142855
251,-7600,0.025,0.025,0.05,0.0,-58.356428571428566
251,-7500,0.025,0.025,0.05,0.0,-58.464285714285715
251,-7400,0.025,0.025,0.05,0.0,-58.57071428571428
251,-7300,0.025,0.025,0.05,0.0,-58.675714285714285
251,-7200,0.025,0.025,0.05,0.0,-58.77928571428571
251,-7100,0.025,0.025,0.05,0.0,-58.88142857142857
251,-7000,0.025,0.025,0.05,0.0,-58.982142857142854
251,-6900,0.025,0.025,0.05,0.0,-59.08142857142857
251,-6800,0.025,0.025,0.05,0.0,-59.17928571428571
251,-6700,0.025,0.025,0.05,0.0,-59.27571428571429
251,-6600,0.025,0.025,0.05,0.0,-59.370714285714286
251,-6500,0.025,0.025,0.05,0.0,-59.464285714285715
251,-6400,0.025,0.025,0.05,0.0,-59.55642857142857
251,-6300,0.025,0.025,0.05,0.0,-59.64714285714285
251,-6200,0.025,0.025,0.05,0.0,-59.73642857142857
251,-6100,0.025,0.025,0.05,0.0,-59.824285714285715
251,-6000,0.025,0.025,0.05,0.0,-59.910714285714285
251,-5900,0.025,0.025,0.05,0.0,-59.995714285714286
251,-5800,0.025,0.025,0.05,0.0,-60.07928571428571
251,-5700,0.025,0.025,0.05,0.0,-60.16142857142857
251,-5600,0.025,0.025,0.05,0.0,-60.24214285714286
251,-5500,0.025,0.025,0.05,0.0,-60.32142857142857
251,-5400,0.025,0.025,0.05,0.0,-60.39928571428571
251,-5300,0.025,0.025,0.05,0.0,-60.47571428571429
251,-5200,0.025,0.025,0.05,0.0,-60.550714285714285
251,-5100,0.025,0.025,0.05,0.0,-60.62428571428571
251,-5000,0.025,0.025,0.05,0.0,-60.69642857142857
251,-4900,0.025,0.025,0.05,0.0,-60.76714285714286
251,-4800,0.025,0.025,0.05,0.0,-60.83642857142857
251,-4700,0.025,0.025,0.05,0.0,-60.90428571428571
251,-4600,0.025,0.025,0.05,0.0,-60.97071428571429
251,-4500,0.025,0.025,0.05,0.0,-61.035714285714285
251,-4400,0.025,0.025,0.05,0.0,-61.09928571428571
251,-4300,0.025,0.025,0.05,0.0,-61.16142857142857
251,-4200,0.025,0.025,0.05,0.0,-61.222142857142856
251,-4100,0.025,0.025,0.05,0.0,-61.28142857142857
251,-4000,0.025,0.025,0.05,0.0,-61.339285714285715
251,-3900,0.025,0.025,0.05,0.0,-61.395714285714284
251,-3800,0.025,0.025,0.05,0.0,-61.450714285714284
251,-3700,0.025,0.025,0.05,0.0,-61.504285714285714
251,-3600,0.025,0.025,0.05,0.0,-61.55642857142857
251,-3500,0.025,0.025,0.05,0.0,-61.607142857142854
251,-3400,0.025,0.025,0.05,0.0,-61.65642857142857
251,-3300,0.025,0.025,0.05,0.0,-61.70428571428572
251,-3200,0.025,0.025,0.05,0.0,-61.75071428571429
251,-3100,0.025,0.025,0.05,0.0,-61.79571428571428
251,-3000,0.025,0.025,0.05,0.0,-61.839285714285715
251,-2900,0.025,0.025,0.05,0.0,-61.88142857142857
251,-2800,0.025,0.025,0.05,0.0,-61.92214285714286
251,-2700,0.025,0.025,0.05,0.0,-61.96142857142857
251,-2600,0.025,0.025,0.05,0.0,-61.99928571428571
251,-2500,0.025,0.025,0.05,0.0,-62.035714285714285
251,-2400,0.025,0.025,0.05,0.0,-62.07071428571429
251,-2300,0.025,0.025,0.05,0.0,-62.104285714285716
251,-2200,0.025,0.025,0.05,0.0,-62.136428571428574
251,-2100,0.025,0.025,0.05,0.0,-62.167142857142856
251,-2000,0.025,0.025,0.05,0.0,-62.19642857142857
251,-1900,0.025,0.025,0.05,0.0,-62.22428571428571
251,-1800,0.025,0.025,0.05,0.0,-62.25071428571429
251,-1700,0.025,0.025,0.05,0.0,-62.27571428571429
251,-1600,0.025,0.025,0.05,0.0,-62.299285714285716
251,-1500,0.025,0.025,0.05,0.0,-62.32142857142857
251,-1400,0.025,0.025,0.05,0.0,-62.34214285714286
251,-1300,0.025,0.025,0.05,0.0,-62.36142857142857
251,-1200,0.025,0.025,0.05,0.0,-62.379285714285714
251,-1100,0.025,0.025,0.05,0.0,-62.395714285714284
251,-1000,0.025,0.025,0.05,0.0,-62.410714285714285
251,-900,0.025,0.025,0.05,0.0,-62.424285714285716
251,-800,0.025,0.025,0.05,0.0,-62.43642857142857
251,-700,0.025,0.025,0.05,0.0,-62.44714285714286
251,-600,0.025,0.025,0.05,0.0,-62.456428571428575
251,-500,0.025,0.025,0.05,0.0,-62.464285714285715
251,-400,0.025,0.025,0.05,0.0,-62.47071428571429
251,-300,0.025,0.025,0.05,0.0,-62.47571428571428
251,-200,0.025,0.025,0.05,0.0,-62.479285714285716
251,-100,0.025,0.025,0.05,0.0,-62.48142857142857
251,0,0.025,0.025,0.05,0.0,-62.482142857142854
251,100,0.025,0.025,0.05,0.0,-62.48142857142857
251,200,0.025,0.025,0.05,0.0,-62.479285714285716
251,300,0.025,0.025,0.05,0.0,-62.47571428571428
251,400,0.025,0.025,0.05,0.0,-62.47071428571429
251,500,0.025,0.025,0.05,0.0,-62.464285714285715
251,600,0.025,0.025,0.05,0.0,-62.456428571428575
251,700,0.025,0.025,0.05,0.0,-62.44714285714286
251,800,0.025,0.025,0.05,0.0,-62.43642857142857
251,900,0.025,0.025,0.05,0.0,-62.424285714285716
251,1000,0.025,0.025,0.05,0.0,-62.410714285714285
251,1100,0.025,0.025,0.05,0.0,-62.395714285714284
251,1200,0.025,0.025,0.05,0.0,-62.379285714285714
251,1300,0.025,0.025,0.05,0.0,-62.36142857142857
251,1400,0.025,0.025,0.05,0.0,-62.34214285714285
251,1500,0.025,0.025,0.05,0.0,-62.32142857142857
251,1600,0.025,0.025,0.05,0.0,-62.299285714285716
251,1700,0.025,0.025,0.05,0.0,-62.27571428571429
251,1800,0.025,0.025,0.05,0.0,-62.25071428571429
251,1900,0.025,0.025,0.05,0.0,-62.22428571428571
251,2000,0.025,0.025,0.05,0.0,-62.19642857142857
251,2100,0.025,0.025,0.05,0.0,-62.167142857142856
251,2200,0.025,0.025,0.05,0.0,-62.136428571428574
251,2300,0.025,0.025,0.05,0.0,-62.104285714285716
251,2400,0.025,0.025,0.05,0.0,-62.07071428571429
251,2500,0.025,0.025,0.05,0.0,-62.035714285714285
251,2600,0.025,0.025,0.05,0.0,-61.99928571428571
251,2700,0.025,0.025,0.05,0.0,-61.96142857142857
251,2800,0.025,0.025,0.05,0.0,-61.92214285714286
251,2900,0.025,0.025,0.05,0.0,-61.88142857142857
251,3000,0.025,0.025,0.05,0.0,-61.839285714285715
251,3100,0.025,0.025,0.05,0.0,-61.79571428571428
251,3200,0.025,0.025,0.05,0.0,-61.75071428571429
251,3300,0.025,0.025,0.05,0.0,-61.70428571428572
251,3400,0.025,0.025,0.05,0.0,-61.65642857142857
251,3500,0.025,0.025,0.05,0.0,-61.607142857142854
251,3600,0.025,0.025,0.05,0.0,-61.55642857142857
251,3700,0.025,0.025,0.05,0.0,-61.504285714285714
251,3800,0.025,0.025,0.05,0.0,-61.450714285714284
251,3900,0.025,0.025,0.05,0.0,-61.395714285714284
251,4000,0.025,0.025,0.05,0.0,-61.339285714285715
251,4100,0.025,0.025,0.05,0.0,-61.28142857142857
251,4200,0.025,0.025,0.05,0.0,-61.222142857142856
251,4300,0.025,0.025,0.05,0.0,-61.16142857142857
251,4400,0.025,0.025,0.05,0.0,-61.09928571428571
251,4500,0.025,0.025,0.05,0.0,-61.035714285714285
251,4600,0.025,0.025,0.05,0.0,-60.97071428571429
251,4700,0.025,0.025,0.05,0.0,-60.90428571428571
251,4800,0.025,0.025,0.05,0.0,-60.83642857142857
251,4900,0.025,0.025,0.05,0.0,-60.76714285714286
251,5000,0.025,0.025,0.05,0.0,-60.69642857142857
251,5100,0.025,0.025,0.05,0.0,-60.62428571428571
251,5200,0.025,0.025,0.05,0.0,-60.550714285714285
251,5300,0.025,0.025,0.05,0.0,-60.47571428571429
251,5400,0.025,0.025,0.05,0.0,-60.39928571428571
251,5500,0.025,0.025,0.05,0.0,-60.32142857142857
251,5600,0.025,0.025,0.05,0.0,-60.24214285714286
251,5700,0.025,0.025,0.05,0.0,-60.16142857142857
251,5800,0.025,0.025,0.05,0.0,-60.07928571428571
251,5900,0.025,0.025,0.05,0.0,-59.995714285714286
251,6000,0.025,0.025,0.05,0.0,-59.910714285714285
251,6100,0.025,0.025,0.05,0.0,-59.824285714285715
251,6200,0.025,0.025,0.05,0.0,-59.73642857142857
251,6300,0.025,0.025,0.05,0.0,-59.64714285714285
251,6400,0.025,0.025,0.05,0.0,-59.55642857142857
251,6500,0.025,0.025,0.05,0.0,-59.464285714285715
251,6600,0.025,0.025,0.05,0.0,-59.370714285714286
251,6700,0.025,0.025,0.05,0.0,-59.27571428571429
251,6800,0.025,0.025,0.05,0.0,-59.17928571428571
251,6900,0.025,0.025,0.05,0.0,-59.08142857142857
251,7000,0.025,0.025,0.05,0.0,-58.98214285714286
251,7100,0.025,0.025,0.05,0.0,-58.88142857142857
251,7200,0.025,0.025,0.05,0.0,-58.77928571428571
251,7300,0.025,0.025,0.05,0.0,-58.675714285714285
251,7400,0.025,0.025,0.05,0.0,-58.57071428571429
251,7500,0.025,0.025,0.05,0.0,-58.464285714285715
251,7600,0.025,0.025,0.05,0.0,-58.35642857142857
251,7700,0.025,0.025,0.05,0.0,-58.247142857142855
251,7800,0.025,0.025,0.05,0.0,-58.136428571428574
251,7900,0.025,0.025,0.05,0.0,-58.02428571428571
251,8000,0.025,0.025,0.05,0.0,-57.91071428571429
251,8100,0.025,0.025,0.05,0.0,-57.79571428571428
251,8200,0.025,0.025,0.05,0.0,-57.67928571428571
251,8300,0.025,0.025,0.05,0.0,-57.56142857142857
251,8400,0.025,0.025,0.05,0.0,-57.44214285714286
251,8500,0.025,0.025,0.05,0.0,-57.32142857142857
251,8600,0.025,0.025,0.05,0.0,-57.199285714285715
251,8700,0.025,0.025,0.05,0.0,-57.07571428571429
251,8800,0.025,0.025,0.05,0.0,-56.950714285714284
251,8900,0.025,0.025,0.05,0.0,-56.824285714285715
251,9000,0.025,0.025,0.05,0.0,-56.69642857142857
251,9100,0.025,0.025,0.05,0.0,-56.567142857142855
251,9200,0.025,0.025,0.05,0.0,-56.43642857142857
251,9300,0.025,0.025,0.05,0.0,-56.30428571428572
251,9400,0.025,0.025,0.05,0.0,-56.17071428571428
251,9500,0.025,0.025,0.05,0.0,-56.035714285714285
251,9600,0.025,0.025,0.05,0.0,-55.89928571428571
251,9700,0.025,0.025,0.05,0.0,-55.76142857142857
251,9800,0.025,0.025,0.05,0.0,-55.622142857142855
251,9900,0.025,0.025,0.05,0.0,-55.481428571428566
251,10000,0.025,0.025,0.05,0.0,-55.339285714285715
251,10100,0.025,0.025,0.05,0.0,-55.19571428571429
251,10200,0.025,0.025,0.05,0.0,-55.05071428571428
251,10300,0.025,0.025,0.05,0.0,-54.90428571428571
251,10400,0.025,0.025,0.05,0.0,-54.75642857142857
251,10500,0.025,0.025,0.05,0.0,-54.607142857142854
251,10600,0.025,0.025,0.05,0.0,-54.456428571428575
251,10700,0.025,0.025,0.05,0.0,-54.30428571428571
251,10800,0.025,0.025,0.05,0.0,-54.15071428571429
251,10900,0.025,0.025,0.05,0.0,-53.995714285714286
251,11000,0.025,0.025,0.05,0.0,-53.839285714285715
251,11100,0.025,0.025,0.05,0.0,-53.68142857142857
251,11200,0.025,0.025,0.05,0.0,-53.52214285714285
251,11300,0.025,0.025,0.05,0.0,-53.36142857142857
251,11400,0.025,0.025,0.05,0.0,-53.19928571428571
251,11500,0.025,0.025,0.05,0.0,-53.035714285714285
251,11600,0.025,0.025,0.05,0.0,-52.87071428571428
251,11700,0.025,0.025,0.05,0.0,-52.70428571428571
251,11800,0.025,0.025,0.05,0.0,-52.536428571428566
251,11900,0.025,0.025,0.05,0.0,-52.36714285714285
251,12000,0.025,0.025,0.05,0.0,-52.19642857142857
251,12100,0.025,0.025,0.05,0.0,-52.02428571428571
251,12200,0.025,0.025,0.05,0.0,-51.850714285714275
251,12300,0.025,0.025,0.05,0.0,-51.67571428571428
251,12400,0.025,0.025,0.05,0.0,-51.49928571428571
251,12500,0.025,0.025,0.05,0.0,-51.32142857142857
251,12600,0.025,0.025,0.05,0.0,-51.14214285714286
251,12700,0.025,0.025,0.05,0.0,-50.96142857142856
251,12800,0.025,0.025,0.05,0.0,-50.77928571428572
251,12900,0.025,0.025,0.05,0.0,-50.59571428571429
251,13000,0.025,0.025,0.05,0.0,-50.41071428571429
251,13100,0.025,0.025,0.05,0.0,-50.22428571428571
251,13200,0.025,0.025,0.05,0.0,-50.036428571428566
251,13300,0.025,0.025,0.05,0.0,-49.84714285714285
251,13400,0.025,0.025,0.05,0.0,-49.65642857142858
251,13500,0.025,0.025,0.05,0.0,-49.46428571428571
251,13600,0.025,0.025,0.05,0.0,-49.270714285714284
251,13700,0.025,0.025,0.05,0.0,-49.07571428571428
251,13800,0.025,0.025,0.05,0.0,-48.879285714285714
251,13900,0.025,0.025,0.05,0.0,-48.68142857142857
251,14000,0.025,0.025,0.05,0.0,-48.48214285714286
251,14100,0.025,0.025,0.05,0.0,-48.28142857142856
251,14200,0.025,0.025,0.05,0.0,-48.07928571428572
251,14300,0.025,0.025,0.05,0.0,-47.87571428571428
251,14400,0.025,0.025,0.05,0.0,-47.67071428571428
251,14500,0.025,0.025,0.05,0.0,-47.46428571428571
251,14600,0.025,0.025,0.05,0.0,-47.25642857142857
251,14700,0.025,0.025,0.05,0.0,-47.04714285714286
251,14800,0.025,0.025,0.05,0.0,-46.83642857142856
251,14900,0.025,0.025,0.05,0.0,-46.624285714285705
251,15000,0.025,0.025,0.05,0.0,-46.41071428571428
251,15100,0.025,0.025,0.05,0.0,-46.19571428571429
251,15200,0.025,0.025,0.05,0.0,-45.97928571428571
251,15300,0.025,0.025,0.05,0.0,-45.76142857142857
251,15400,0.025,0.025,0.05,0.0,-45.54214285714285
251,15500,0.025,0.025,0.05,0.0,-45.32142857142857
251,15600,0.025,0.025,0.05,0.0,-45.09928571428571
251,15700,0.025,0.025,0.05,0.0,-44.87571428571428
251,15800,0.025,0.025,0.05,0.0,-44.65071428571429
251,15900,0.025,0.025,0.05,0.0,-44.424285714285716
251,16000,0.025,0.025,0.05,0.0,-44.19642857142856
251,16100,0.025,0.025,0.05,0.0,-43.967142857142846
251,16200,0.025,0.025,0.05,0.0,-43.73642857142859
251,16300,0.025,0.025,0.05,0.0,-43.50428571428571
251,16400,0.025,0.025,0.05,0.0,-43.27071428571428
251,16500,0.025,0.025,0.05,0.0,-43.03571428571428
251,16600,0.025,0.025,0.05,0.0,-42.799285714285716
251,16700,0.025,0.025,0.05,0.0,-42.56142857142858
251,16800,0.025,0.025,0.05,0.0,-42.322142857142865
251,16900,0.025,0.025,0.05,0.0,-42.081428571428575
251,17000,0.025,0.025,0.05,0.0,-41.839285714285694
251,17100,0.025,0.025,0.05,0.0,-41.59571428571428
251,17200,0.025,0.025,0.05,0.0,-41.35071428571429
251,17300,0.025,0.025,0.05,0.0,-41.10428571428571
251,17400,0.025,0.025,0.05,0.0,-40.856428571428566
251,17500,0.025,0.025,0.05,0.0,-40.60714285714285
251,17600,0.025,0.025,0.05,0.0,-40.356428571428566
251,17700,0.025,0.025,0.05,0.0,-40.10428571428571
251,17800,0.025,0.025,0.05,0.0,-39.8507142857143
251,17900,0.025,0.025,0.05,0.0,-39.59571428571429
251,18000,0.025,0.025,0.05,0.0,-39.339285714285715
251,18100,0.025,0.025,0.05,0.0,-39.081428571428575
251,18200,0.025,0.025,0.05,0.0,-38.822142857142865
251,18300,0.025,0.025,0.05,0.0,-38.56142857142857
251,18400,0.025,0.025,0.05,0.0,-38.299285714285716
251,18500,0.025,0.025,0.05,0.0,-38.03571428571428
251,18600,0.025,0.025,0.05,0.0,-37.77071428571428
251,18700,0.025,0.025,0.05,0.0,-37.50428571428571
251,18800,0.025,0.025,0.05,0.0,-37.23642857142855
251,18900,0.025,0.025,0.05,0.0,-36.967142857142846
251,19000,0.025,0.025,0.05,0.0,-36.696428571428555
251,19100,0.025,0.025,0.05,0.0,-36.4242857142857
251,19200,0.025,0.025,0.05,0.0,-36.15071428571427
251,19300,0.025,0.025,0.05,0.0,-35.875714285714274
251,19400,0.025,0.025,0.05,0.0,-35.59928571428571
251,19500,0.025,0.025,0.05,0.0,-35.321428571428555
251,19600,0.025,0.025,0.05,0.0,-35.04214285714285
251,19700,0.025,0.025,0.05,0.0,-34.76142857142855
251,19800,0.025,0.025,0.05,0.0,-34.47928571428571
251,19900,0.025,0.025,0.05,0.0,-34.19571428571429
251,20000,0.025,0.025,0.05,0.0,-33.910714285714285
